gvkey	year	gvkey	conm	year	Y	K	L	M	VA	w	i	naics_4digit
023767	1998	023767	ATMEL CORP	1998	577.9322039187946	1643.287405918262	6.138	319.1573697159473	258.77483420284733	20045.981077018307	221.65704367539232	3344
023767	1999	023767	ATMEL CORP	1999	785.1031429836211	1729.1886053732956	7.009	421.3271246864395	363.7760182971816	23840.047218533273	197.94930875576037	3344
023767	2000	023767	ATMEL CORP	2000	1328.101883928866	1893.2422646881942	9.091	627.7455567653172	700.3563271635488	28345.375960935697	1089.7396370560964	3344
023767	2001	023767	ATMEL CORP	2001	1088.359921344826	3226.7936950358016	8.19	631.2594364031521	457.1004849416739	31764.418883155668	925.3347658900702	3344
023767	2002	023767	ATMEL CORP	2002	922.0777013980073	2820.594382062272	7.55	584.0686259365103	338.009075461497	34059.6277129837	116.03291429589463	3344
023767	2003	023767	ATMEL CORP	2003	1081.8610512622463	2417.2845622119817	7.9	625.3015163218016	456.5595349404447	37331.59884548152	70.89858581411985	3344
023767	2004	023767	ATMEL CORP	2004	1392.7934012680776	2924.3801843317974	8.8	746.4842503398143	646.3091509282632	40407.10191055915	261.8553346565581	3344
023767	2005	023767	ATMEL CORP	2005	1465.029156940401	3330.97465437788	8.08	893.4333849153268	571.5957720250741	43090.198546961474	178.99393567369057	3344
023767	2006	023767	ATMEL CORP	2006	1516.9471983149942	3093.7868663594472	7.992	888.4114246286813	628.5357736863131	46689.000254203434	86.50741744266924	3344
023767	2007	023767	ATMEL CORP	2007	1552.2195708577165	2556.592165898617	7.4	993.5670321762021	558.6525386815144	50649.58430392213	70.7315588736509	3344
023767	2008	023767	ATMEL CORP	2008	1515.0674559471363	3227.793262530636	6.4	1000.6253933291375	514.4420626179989	53492.76274386406	44.07980367025346	3344
023767	2009	023767	ATMEL CORP	2009	1217.345	2653.5389443232243	5.6	863.0072	354.3378	54873.0	31.75	3344
023767	2010	023767	ATMEL CORP	2010	1663.1193477249276	1867.9649807898215	5.2	1063.541991219374	599.5773565055536	58192.89052542133	98.51255983812861	3344
023767	2011	023767	ATMEL CORP	2011	1856.1576709663473	1910.758959501165	5.2	1076.8126087359353	779.3450622304122	60953.890816253	81.7675497969445	3344
023767	2012	023767	ATMEL CORP	2012	1473.0156444462727	1930.0270832021163	5.0	1011.8531623175585	461.1624821287144	62223.95935118233	36.328358492177195	3344
023767	2013	023767	ATMEL CORP	2013	1422.3178563368144	1858.4569369192675	5.0	964.3098955661791	458.0079607706353	62682.861773938734	32.95885422532567	3344
023767	2014	023767	ATMEL CORP	2014	1443.311581548768	1823.4655178762105	5.2	942.0573307598829	501.25425078888503	64311.75515456021	41.25482304724279	3344
023943	1998	023943	PMC-SIERRA INC	1998	84.1661768606992	42.9343695604207	0.435	36.57239939038663	47.59377747031257	20045.981077018307	25.438938282974984	3344
023943	1999	023943	PMC-SIERRA INC	1999	154.92223697801384	71.49379579513237	0.66	69.93238306035116	84.98985391766269	23840.047218533273	35.32718894009217	3344
023943	2000	023943	PMC-SIERRA INC	2000	458.40113497640965	107.35499062905474	1.726	244.08191890197625	214.31921607443337	28345.375960935697	118.21860512564751	3344
023943	2001	023943	PMC-SIERRA INC	2001	238.5809542114523	254.1060063995844	1.141	255.85284016145008	-17.271885949997785	31764.418883155668	31.486089120108574	3344
023943	2002	023943	PMC-SIERRA INC	2002	168.45060631806595	248.9827188940092	1.099	154.61373059395999	13.83687572410597	34059.6277129837	3.4974223073411355	3344
023943	2003	023943	PMC-SIERRA INC	2003	202.8399528436115	242.30869501150494	0.93	151.58186918167405	51.25808366193748	37331.59884548152	12.822318824629946	3344
023943	2004	023943	PMC-SIERRA INC	2004	251.06841034386684	237.3122119815668	0.951	163.81857624085032	87.24983410301652	40407.10191055915	10.761505005477284	3344
023943	2005	023943	PMC-SIERRA INC	2005	254.77220867102054	264.92629821912936	0.875	175.66542957309343	79.1067790979271	43090.198546961474	5.456835331844592	3344
023943	2006	023943	PMC-SIERRA INC	2006	385.8372371718052	257.30931536184414	1.183	293.27982260231687	92.55741456948836	46689.000254203434	8.316463712147165	3344
023943	2007	023943	PMC-SIERRA INC	2007	425.52601177963373	272.7720709014685	1.027	329.2206853777247	96.30532640190899	50649.58430392213	9.96510589953745	3344
023943	2008	023943	PMC-SIERRA INC	2008	516.3182426054123	241.08986175115206	1.064	352.4311674008811	163.8870752045311	53492.76274386406	6.758273967430723	3344
023943	2009	023943	PMC-SIERRA INC	2009	496.139	231.45804184427163	1.079	321.253033	174.885967	54873.0	6.215	3344
023943	2010	023943	PMC-SIERRA INC	2010	642.4444129726668	231.594822568184	1.149	408.5475812814858	233.89683169118098	58192.89052542133	11.192814489463554	3344
023943	2011	023943	PMC-SIERRA INC	2011	673.5749801830367	238.89459860682885	1.564	433.1201268285652	240.45485335447145	60953.890816253	12.281957068265326	3344
023943	2012	023943	PMC-SIERRA INC	2012	546.1639735453545	213.00109551245637	1.546	378.9557861822819	167.2081873630725	62223.95935118233	29.629875613157868	3344
023943	2013	023943	PMC-SIERRA INC	2013	521.1719567492153	183.376	1.448	366.2675721701307	154.90438457908454	62682.861773938734	15.815407140443742	3344
023943	2014	023943	PMC-SIERRA INC	2014	536.7513250206795	188.03616321794624	1.442	360.57780909490106	176.1735159257784	64311.75515456021	12.872228478593978	3344
024190	1998	024190	INTEGRATED CIRCUIT SYSTEMS	1998	83.55344259907518	31.96854935794542	0.259	59.20240464388072	24.35103795519446	20045.981077018307	9.610003187984839	3344
024190	2000	024190	INTEGRATED CIRCUIT SYSTEMS	2000	109.22234319838991	40.96447571649219	0.259	62.496549539740656	46.72579365864925	28345.375960935697	4.939754939188194	3344
024190	2001	024190	INTEGRATED CIRCUIT SYSTEMS	2001	139.19748066886467	33.66211735306838	0.28	79.05338793855434	60.14409273031034	31764.418883155668	3.6914725175299705	3344
024190	2002	024190	INTEGRATED CIRCUIT SYSTEMS	2002	141.07824206379857	36.549655815710864	0.512	83.38173785432917	57.69650420946939	34059.6277129837	3.816989388591344	3344
024190	2003	024190	INTEGRATED CIRCUIT SYSTEMS	2003	196.56246188869466	51.10339697495661	0.503	113.85036139680476	82.7121004918899	37331.59884548152	6.297254168271612	3344
024190	2004	024190	INTEGRATED CIRCUIT SYSTEMS	2004	229.756768850203	53.157834101382484	0.546	129.11504217075992	100.6417266794431	40407.10191055915	9.31355003850367	3344
024190	2005	024190	INTEGRATED CIRCUIT SYSTEMS	2005	212.5440414054782	59.33826779864662	0.54	125.80587685017619	86.738164555302	43090.198546961474	7.64232116587467	3344
024497	1998	024497	SOLAR THIN FILMS INC	1998	85.032743312198	16.15670680069222	0.45	72.31848137610338	12.71426193609462	20045.981077018307	7.4764148158643575	3344
024497	1999	024497	SOLAR THIN FILMS INC	1999	96.59141212926073	47.79508327503467	0.42	79.96917810240518	16.62223402685555	23840.047218533273	18.463133640552996	3344
024497	2000	024497	SOLAR THIN FILMS INC	2000	102.7001880629516	68.31779518477582	0.377	86.22296215645517	16.47722590649643	28345.375960935697	12.224703308661008	3344
024497	2006	024497	SOLAR THIN FILMS INC	2006	2.2033990630787668	63.81282986787574	0.05	4.302075389475977	-2.098676326397211	46689.000254203434	0.5803149688041775	3344
024497	2007	024497	SOLAR THIN FILMS INC	2007	5.473173872696627	0.8022267613534138	0.055	6.099184705414466	-0.6260108327178381	50649.58430392213	0.20084395033676863	3344
024497	2008	024497	SOLAR THIN FILMS INC	2008	3.3796806167400875	0.991670811857716	0.059	6.89545311516677	-3.5157724984266827	53492.76274386406	0.043717150039246075	3344
024497	2009	024497	SOLAR THIN FILMS INC	2009	8.721	0.8855253459570006	0.028	9.938556	-1.217556	54873.0	0.095	3344
024800	1998	024800	QUALCOMM INC	1998	1741.3876506478443	767.3931697271322	11.6	1302.5984509994644	438.78919964838	20045.981077018307	379.6842714273907	3344
024800	1999	024800	QUALCOMM INC	1999	2323.9185480301016	1152.8603164083115	9.7	1623.1000737789582	700.8184742511435	23840.047218533273	207.6463133640553	3344
024800	2000	024800	QUALCOMM INC	2000	2109.459236530404	1070.152337930703	6.3	1202.0503480814282	907.4088884489755	28345.375960935697	184.96537184180994	3344
024800	2001	024800	QUALCOMM INC	2001	1981.0059582772742	960.3025043392016	6.5	1086.3517749160962	894.6541833611781	31764.418883155668	129.14612078715223	3344
024800	2002	024800	QUALCOMM INC	2002	2347.6944465899437	967.6497695852535	8.1	1240.0056383718236	1107.6888082181201	34059.6277129837	157.64344330746363	3344
024800	2003	024800	QUALCOMM INC	2003	3228.2905809179233	1368.2085501017868	7.4	1595.8222691979347	1632.4683117199884	37331.59884548152	253.80729653882136	3344
024800	2004	024800	QUALCOMM INC	2004	4119.986154144892	1446.1705496494005	7.6	1920.9067346576949	2199.0794194871964	40407.10191055915	360.09067343463596	3344
024800	2005	024800	QUALCOMM INC	2005	4959.739816927637	1561.8638317122823	9.3	2301.6330509437757	2658.106765983861	43090.198546961474	609.6076708965254	3344
024800	2006	024800	QUALCOMM INC	2006	6832.625195191924	2131.870617507351	11.2	3601.533936158623	3231.0912590333005	46689.000254203434	711.1194161553874	3344
024800	2007	024800	QUALCOMM INC	2007	8400.090903925913	2902.0583578375936	12.8	4689.450220631404	3710.64068329451	50649.58430392213	829.7492493710946	3344
024800	2008	024800	QUALCOMM INC	2008	10956.183134046569	3444.6706652726575	15.4	6002.438640654499	4953.744493392071	53492.76274386406	1388.019513746063	3344
024800	2009	024800	QUALCOMM INC	2009	10416.0	4176.834889749347	16.1	5652.5447	4763.4553	54873.0	761.0	3344
024800	2010	024800	QUALCOMM INC	2010	11118.417059501891	4638.367228295286	17.5	6104.249701580108	5014.167357921784	58192.89052542133	420.4708088634457	3344
024800	2011	024800	QUALCOMM INC	2011	14984.712628295536	5024.551787141715	21.2	7574.453103284983	7410.259525010552	60953.890816253	573.3900599497196	3344
024800	2012	024800	QUALCOMM INC	2012	19667.156948458698	5392.113028704283	26.6	11218.339693282453	8448.817255176244	62223.95935118233	1218.2509938613052	3344
024800	2013	024800	QUALCOMM INC	2013	25509.34569851659	5923.0	31.0	14769.320256878475	10740.025441638114	62682.861773938734	983.5942486015692	3344
024800	2014	024800	QUALCOMM INC	2014	27048.8036518489	6087.943542417213	31.3	15655.005667718513	11393.797984130386	64311.75515456021	1093.8394225266306	3344
024803	1998	024803	VITESSE SEMICONDUCTOR CORP	1998	91.0685398927455	87.71052465831076	0.59	41.96969098011474	49.09884891263076	20045.981077018307	35.03359191432586	3344
024803	1999	024803	VITESSE SEMICONDUCTOR CORP	1999	166.17028183562047	116.54857927382382	0.79	78.57288475726722	87.59739707835325	23840.047218533273	49.35023041474654	3344
024803	2000	024803	VITESSE SEMICONDUCTOR CORP	2000	291.4606222574153	158.9479239539993	1.105	111.68868652875385	179.77193572866148	28345.375960935697	101.97680876868844	3344
024803	2001	024803	VITESSE SEMICONDUCTOR CORP	2001	283.97400830906156	255.6397813278547	1.295	213.36187663556925	70.61213167349233	31764.418883155668	172.4779461660258	3344
024803	2002	024803	VITESSE SEMICONDUCTOR CORP	2002	125.40125125511702	424.5355519535722	0.936	176.0193156715842	-50.61806441646717	34059.6277129837	83.81342627130913	3344
024803	2003	024803	VITESSE SEMICONDUCTOR CORP	2003	127.13606244156266	228.94141596923774	0.797	132.002071628928	-4.866009187365342	37331.59884548152	21.02349639575194	3344
024803	2004	024803	VITESSE SEMICONDUCTOR CORP	2004	184.70286288382144	220.25786021262158	0.778	145.1097469754405	39.593115908380966	40407.10191055915	21.247518953567827	3344
024803	2005	024803	VITESSE SEMICONDUCTOR CORP	2005	166.79168743060472	223.1279715841397	0.72	155.39238160183947	11.399305828765256	43090.198546961474	83.9004307470869	3344
024803	2007	024803	VITESSE SEMICONDUCTOR CORP	2007	210.16608904797076	177.56683628589565	0.514	162.90329526731435	47.262793780656416	50649.58430392213	0.891625415888988	3344
024803	2008	024803	VITESSE SEMICONDUCTOR CORP	2008	224.7246696035242	165.7441755258991	0.502	176.90784298300818	47.816826620516025	53492.76274386406	4.9291086669249955	3344
024803	2009	024803	VITESSE SEMICONDUCTOR CORP	2009	168.177	128.348310827046	0.476	136.232452	31.944547999999998	54873.0	2.34	3344
024803	2010	024803	VITESSE SEMICONDUCTOR CORP	2010	167.91429785339997	139.2993787530965	0.467	133.04606591539036	34.86823193800961	58192.89052542133	3.035088585105858	3344
025166	1998	025166	KOPIN CORP	1998	13.994580058568658	32.70517100207848	0.176	8.515932651246017	5.478647407322643	20045.981077018307	3.4772649451548534	3344
025166	1999	025166	KOPIN CORP	1999	22.819536668142245	32.87394662921348	0.271	14.235820569573553	8.583716098568692	23840.047218533273	17.284562211981566	3344
025166	2000	025166	KOPIN CORP	2000	61.10264277937247	50.6582657088921	0.398	39.50081625919694	21.60182652017553	28345.375960935697	37.893746528682996	3344
025166	2001	025166	KOPIN CORP	2001	38.381359315167735	90.85508793892754	0.367	47.96662847258158	-9.585269157413848	31764.418883155668	7.913368016285908	3344
025166	2002	025166	KOPIN CORP	2002	59.31953348266008	86.3172185112211	0.385	42.535456090213955	16.784077392446125	34059.6277129837	5.781157790421896	3344
025166	2003	025166	KOPIN CORP	2003	62.23992845237611	84.24078341013825	0.418	44.98972478556039	17.25020366681572	37331.59884548152	5.9825015132339185	3344
025166	2004	025166	KOPIN CORP	2004	73.68780973768858	90.22580645161291	0.379	58.46723091340431	15.220578824284274	40407.10191055915	1.36552457185002	3344
025166	2005	025166	KOPIN CORP	2005	78.94318112273892	69.50341747616835	0.317	53.36027924218183	25.58290188055709	43090.198546961474	3.2882830442283066	3344
025166	2006	025166	KOPIN CORP	2006	64.54134437302538	53.58179723502304	0.299	55.25232142208664	9.289022950938737	46689.000254203434	8.168011045708887	3344
025166	2007	025166	KOPIN CORP	2007	92.93884817150541	60.59877937430919	0.363	78.98935003692972	13.94949813457568	50649.58430392213	7.746693175363141	3344
025166	2008	025166	KOPIN CORP	2008	112.89136249213341	71.77485670802803	0.302	86.99280207677783	25.89856041535557	53492.76274386406	3.3125676870646914	3344
025166	2009	025166	KOPIN CORP	2009	114.655	70.82167357396716	0.339	80.174053	34.480947	54873.0	3.685	3344
025166	2010	025166	KOPIN CORP	2010	121.78161733465515	76.65574736746653	0.357	91.54330426689864	30.238313067756497	58192.89052542133	15.644277747618812	3344
025166	2011	025166	KOPIN CORP	2011	135.00756647690423	95.1998129363427	0.37	98.93791371127972	36.06965276562452	60953.890816253	6.896151614774705	3344
025166	2012	025166	KOPIN CORP	2012	35.631486376680414	102.29791448852694	0.304	32.21173590611276	3.4197504705676613	62223.95935118233	9.328538762962893	3344
025166	2013	025166	KOPIN CORP	2013	23.490428609532408	43.557956160045116	0.18	44.74511171751575	-21.254683107983336	62682.861773938734	0.6963997447159965	3344
025166	2014	025166	KOPIN CORP	2014	32.48266495103295	30.99050663054177	0.198	45.15052847645599	-12.667863525423037	64311.75515456021	1.3753761515313752	3344
025170	2005	025170	LIGHTING SCIENCE GROUP CORP	2005	0.06382178858376827	11.032485943582104	0.015	4.385077066995393	-4.321255278411625	43090.198546961474	0.16510207753447564	3344
025170	2006	025170	LIGHTING SCIENCE GROUP CORP	2006	0.3958310636598032	0.3828674931398388	0.013	4.851153902022733	-4.45532283836293	46689.000254203434	0.16402462445627913	3344
025170	2009	025170	LIGHTING SCIENCE GROUP CORP	2009	31.377	0.5304847031465737	0.126	61.671001999999994	-30.294001999999995	54873.0	1.112	3344
025170	2010	025170	LIGHTING SCIENCE GROUP CORP	2010	53.78538046007243	13.098254294713206	0.243	90.01576263985271	-36.23038217978028	58192.89052542133	6.5656615506094855	3344
025170	2011	025170	LIGHTING SCIENCE GROUP CORP	2011	112.19180761589064	12.737	1.455	81.14706760415487	31.044740011735758	60953.890816253	16.987043125120866	3344
025170	2012	025170	LIGHTING SCIENCE GROUP CORP	2012	130.74169692356747	26.742	0.377	178.6562932639396	-47.91459634037213	62223.95935118233	5.593138324620244	3344
025170	2013	025170	LIGHTING SCIENCE GROUP CORP	2013	85.37516157491946	30.73286285347678	0.432	136.83286074806622	-51.457699173146764	62682.861773938734	1.9878364680707286	3344
025170	2014	025170	LIGHTING SCIENCE GROUP CORP	2014	93.22120441571438	26.97447302262618	0.085	124.61019372364	-31.38898930792562	64311.75515456021	0.5279967507892259	3344
025274	1998	025274	UNIVERSAL DISPLAY CORP	1998	0.19193458619631423	0.11782466217460143	0.016	1.4092763181848917	-1.2173417319885778	20045.981077018307	0.03187984839360986	3344
025274	1999	025274	UNIVERSAL DISPLAY CORP	1999	0.3069204662830161	0.15096284841120808	0.018	2.579289951305887	-2.272369485022871	23840.047218533273	3.7200460829493087	3344
025274	2000	025274	UNIVERSAL DISPLAY CORP	2000	0.3253159127651853	4.570137921091835	0.031	5.575481870071597	-5.250165957306411	28345.375960935697	1.3069154302166102	3344
025274	2001	025274	UNIVERSAL DISPLAY CORP	2001	0.9262681668317636	6.3098485116833745	0.037	8.790415748776557	-7.864147581944793	31764.418883155668	1.9757973309206063	3344
025274	2002	025274	UNIVERSAL DISPLAY CORP	2002	1.8884683710512087	8.026251657730977	0.041	11.938690816405346	-10.050222445354137	34059.6277129837	1.3027647563161822	3344
025274	2003	025274	UNIVERSAL DISPLAY CORP	2003	5.3603805032724905	9.328206288170097	0.046	14.857403959510547	-9.497023456238058	37331.59884548152	1.053210807241512	3344
025274	2004	025274	UNIVERSAL DISPLAY CORP	2004	5.915726020920748	10.197196272088544	0.049	15.847434717637421	-9.931708696716672	40407.10191055915	8.045640408247378	3344
025274	2005	025274	UNIVERSAL DISPLAY CORP	2005	8.872102884220281	18.38123127971584	0.052	18.968251720128343	-10.096148835908064	43090.198546961474	5.987067003926466	3344
025274	2006	025274	UNIVERSAL DISPLAY CORP	2006	10.822711261212186	24.36801848896715	0.064	20.877067218651266	-10.054355957439082	46689.000254203434	2.4385686256189856	3344
025274	2007	025274	UNIVERSAL DISPLAY CORP	2007	10.705831108080979	26.749573543168438	0.064	23.46997708463534	-12.764145976554358	50649.58430392213	1.2436095106711027	3344
025274	2008	025274	UNIVERSAL DISPLAY CORP	2008	10.890300503461296	27.677089773207953	0.08	25.318596601636244	-14.42829609817495	53492.76274386406	1.2687909227299372	3344
025274	2009	025274	UNIVERSAL DISPLAY CORP	2009	15.787	28.32453141702033	0.084	27.679668	-11.892667999999999	54873.0	0.259	3344
025274	2010	025274	UNIVERSAL DISPLAY CORP	2010	30.898092135877153	28.40284906918412	0.086	33.262957492868274	-2.364865356991122	58192.89052542133	0.36421063021270295	3344
025274	2011	025274	UNIVERSAL DISPLAY CORP	2011	63.093093402238026	28.625101865865147	0.093	50.395278930192816	12.697814472045215	60953.890816253	2.537226842003481	3344
025274	2012	025274	UNIVERSAL DISPLAY CORP	2012	85.62171502627979	32.979990869511965	0.117	57.23230922724047	28.389405799039316	62223.95935118233	2.5968481076311467	3344
025274	2013	025274	UNIVERSAL DISPLAY CORP	2013	150.4329181969265	35.272616839662035	0.124	90.07299288044483	60.35992531648167	62682.861773938734	4.420542853924991	3344
025274	2014	025274	UNIVERSAL DISPLAY CORP	2014	195.08287123556264	39.08457649464844	0.145	112.54299806991207	82.53987316565056	64311.75515456021	5.679657355954732	3344
025848	1998	025848	KEMET CORP	1998	288.84802837927106	480.99167335473516	10.718	16.10846020608261	272.73956817318845	20045.981077018307	100.07084410754136	3344
025848	1999	025848	KEMET CORP	1999	394.11007820569574	582.6557483948635	11.3	47.06666666666668	347.0434115390291	23840.047218533273	131.93087557603687	3344
025848	2000	025848	KEMET CORP	2000	373.2020192022172	702.5386746426732	10.8	21.226170444422397	351.9758487577948	28345.375960935697	66.92925881006087	3344
025848	2001	025848	KEMET CORP	2001	607.7258009669264	779.364534555885	14.2	23.597439271404788	584.1283616955216	31764.418883155668	92.74937796878534	3344
025848	2002	025848	KEMET CORP	2002	1086.0794006333513	859.4327233452385	12.2	183.4993434772534	902.5800571560981	34059.6277129837	234.45200369673418	3344
025848	2003	025848	KEMET CORP	2003	413.47615756738077	1055.055504829641	6.9	75.31980974836377	338.156347819017	37331.59884548152	86.44252462444287	3344
025848	2004	025848	KEMET CORP	2004	377.6642717840046	1119.0499805178704	6.2	83.74868084459713	293.9155909394075	40407.10191055915	24.07509842839944	3344
025848	2008	025848	KEMET CORP	2008	647.7285242290749	1020.6229979012481	9.1	86.71334172435496	561.0151825047199	53492.76274386406	28.485697536936026	3344
025848	2009	025848	KEMET CORP	2009	850.12	1293.8967195024077	11.6	128.93320000000017	721.1867999999998	54873.0	43.605	3344
025848	2010	025848	KEMET CORP	2010	813.7101179517268	1441.4689506420543	9.1	276.1460335444191	537.5640844073077	58192.89052542133	30.14459852933919	3344
025848	2011	025848	KEMET CORP	2011	758.0220096974439	1178.5153058772646	10.4	52.87165813936734	705.1503515580766	60953.890816253	12.493714948752658	3344
025848	2012	025848	KEMET CORP	2012	1047.579276508645	1159.9493087557603	11.0	168.0651697643562	879.5141067442889	62223.95935118233	33.197339582720566	3344
025848	2013	025848	KEMET CORP	2013	1010.3130962883932	1211.0426267281105	9.7	285.5871068343627	724.7259894540306	62682.861773938734	46.283365243833764	3344
025848	2014	025848	KEMET CORP	2014	860.8335120451783	1272.0886023638316	9.8	191.22596325684464	669.6075487883336	64311.75515456021	42.621891557590416	3344
025927	1998	025927	AUREAL INC	1998	13.174306772846197	5.380659572640132	0.111	16.78370220490708	-3.609395432060881	20045.981077018307	2.7393054915990693	3344
026015	1998	026015	TRIDENT MICROSYSTEMS INC	1998	58.77775639391843	20.199638844301766	0.439	52.41602419728171	6.361732196636724	20045.981077018307	4.526938471892601	3344
026015	1999	026015	TRIDENT MICROSYSTEMS INC	1999	52.68112734248192	24.565446566476254	0.348	50.2930098863804	2.3881174561015146	23840.047218533273	2.9815668202764978	3344
026015	2000	026015	TRIDENT MICROSYSTEMS INC	2000	80.95417202811046	26.07238852682352	0.35	71.55326800620279	9.400904021907685	28345.375960935697	1.3669904673384492	3344
026015	2001	026015	TRIDENT MICROSYSTEMS INC	2001	94.7898339666159	22.256587748689814	0.362	79.74941378239721	15.040420184218693	31764.418883155668	2.324134811128704	3344
026015	2002	026015	TRIDENT MICROSYSTEMS INC	2002	81.69151154707654	22.975809124047277	0.407	76.67685255271492	5.01465899436163	34059.6277129837	3.0086071551848925	3344
026015	2003	026015	TRIDENT MICROSYSTEMS INC	2003	42.889548355624214	18.076266921953433	0.257	47.22597503963575	-4.336426684011538	37331.59884548152	0.5040444615638585	3344
026015	2004	026015	TRIDENT MICROSYSTEMS INC	2004	44.366678767718895	15.387164475864356	0.3	27.595211360355265	16.771467407363627	40407.10191055915	0.7115044631720518	3344
026015	2005	026015	TRIDENT MICROSYSTEMS INC	2005	60.33432125964976	15.026326447954638	0.344	47.56145863386401	12.772862625785756	43090.198546961474	1.1059722501508142	3344
026015	2006	026015	TRIDENT MICROSYSTEMS INC	2006	155.64694774303663	11.044596365697283	0.417	104.31777335947996	51.32917438355668	46689.000254203434	2.7333976974264744	3344
026015	2007	026015	TRIDENT MICROSYSTEMS INC	2007	256.42008976762685	12.593304682198598	0.52	184.63981213188646	71.7802776357404	50649.58430392213	17.94408829018908	3344
026015	2008	026015	TRIDENT MICROSYSTEMS INC	2008	253.63632787916924	28.626160212516005	0.624	193.66287759597225	59.973450283197	53492.76274386406	6.205848162389342	3344
026015	2009	026015	TRIDENT MICROSYSTEMS INC	2009	75.779	32.863344964700154	0.69	86.04963000000001	-10.270630000000011	54873.0	3.189	3344
026015	2010	026015	TRIDENT MICROSYSTEMS INC	2010	563.6575151233131	40.858644569634464	1.522	534.3419871730026	29.31552795031052	58192.89052542133	9.117110003454572	3344
027794	1998	027794	CREE INC	1998	22.122411613862983	38.38044570840177	0.248	10.623151784367474	11.499259829495509	20045.981077018307	18.04989786641163	3344
027794	1999	027794	CREE INC	1999	35.443411539029064	57.41497600549849	0.39	12.82603511878412	22.61737642024495	23840.047218533273	46.74884792626729	3344
027794	2000	027794	CREE INC	2000	71.63680754891287	99.95074246720168	0.68	20.887472367943513	50.74933518096935	28345.375960935697	88.46559287260692	3344
027794	2001	027794	CREE INC	2001	131.01335068084038	188.62361706398406	0.97	42.159668524624095	88.85368215621627	31764.418883155668	120.10178692603483	3344
027794	2002	027794	CREE INC	2002	120.0540665791303	312.389400921659	0.893	56.860569243840274	63.193497335290026	34059.6277129837	46.35949626429422	3344
027794	2003	027794	CREE INC	2003	186.85475019309726	319.0947938746132	1.121	74.15680637424283	112.69794381885443	37331.59884548152	85.4487426401805	3344
027794	2004	027794	CREE INC	2004	259.0778998201727	410.3472065143633	1.235	94.15322042770181	164.9246793924709	40407.10191055915	83.81869651514658	3344
027794	2005	027794	CREE INC	2005	340.14740210349623	485.7297152846597	1.322	112.0750701602539	228.07233194324235	43090.198546961474	150.09472202525214	3344
027794	2006	027794	CREE INC	2006	383.98518357119514	628.5695197585987	1.364	163.05931292442892	220.92587064676619	46689.000254203434	80.20596509805144	3344
027794	2007	027794	CREE INC	2007	373.19943942579016	692.8553348373962	2.578	143.85580175368824	229.34363767210195	50649.58430392213	83.79047309908302	3344
027794	2008	027794	CREE INC	2008	485.06922592825674	807.0511197930997	3.168	203.9035950283197	281.165630899937	53492.76274386406	55.38267409858217	3344
027794	2009	027794	CREE INC	2009	567.255	846.799856831419	3.172	259.26784399999997	307.987156	54873.0	55.283	3344
027794	2010	027794	CREE INC	2010	877.3413316608332	888.3740604561872	4.298	331.4961984340542	545.845133226779	58192.89052542133	166.4353748211025	3344
027794	2011	027794	CREE INC	2011	1016.7028690845078	1038.3153238011578	4.753	439.5009934217977	577.2018756627101	60953.890816253	229.24482691935796	3344
027794	2012	027794	CREE INC	2012	1197.924359462267	1276.2274175283371	5.555	656.1242915770958	541.8000678851712	62223.95935118233	90.14962475212766	3344
027794	2013	027794	CREE INC	2013	1421.8408256221917	1381.6323564525003	6.12	778.4010340794845	643.4397915427071	62682.861773938734	72.70713668956715	3344
027794	2014	027794	CREE INC	2014	1682.5883602422311	1410.749208796559	7.13	914.4798668341451	768.1084934080859	64311.75515456021	164.82083187180385	3344
027913	1998	027913	SUPERCONDUCTOR TECHNOLOGIES	1998	4.152340925759286	12.115576399557963	0.142	5.590790260750158	-1.4384493349908716	20045.981077018307	3.981438843824165	3344
027913	1999	027913	SUPERCONDUCTOR TECHNOLOGIES	1999	4.203629924745463	15.691996420372748	0.118	6.87670768776745	-2.673077763021987	23840.047218533273	0.7085253456221198	3344
027913	2000	027913	SUPERCONDUCTOR TECHNOLOGIES	2000	6.569665775842159	15.329590613763957	0.178	14.096692071661884	-7.5270262958197245	28345.375960935697	2.485746347324394	3344
027913	2001	027913	SUPERCONDUCTOR TECHNOLOGIES	2001	9.161405739462129	17.98756019261637	0.189	14.95916362346053	-5.7977578839984005	31764.418883155668	2.1465731734901605	3344
027913	2002	027913	SUPERCONDUCTOR TECHNOLOGIES	2002	17.298215802888702	19.909779597440487	0.24	22.242002008187228	-4.943786205298528	34059.6277129837	6.010533465465599	3344
027913	2003	027913	SUPERCONDUCTOR TECHNOLOGIES	2003	40.15935607138501	29.13582974336316	0.302	35.22693442822878	4.93242164315623	37331.59884548152	4.242557640455622	3344
027913	2004	027913	SUPERCONDUCTOR TECHNOLOGIES	2004	19.42134456761252	32.58238579339497	0.154	31.308860503009782	-11.887515935397264	40407.10191055915	1.9653141574203625	3344
027913	2005	027913	SUPERCONDUCTOR TECHNOLOGIES	2005	21.16522849074584	29.368663594470046	0.12	24.466965667374826	-3.3017371766289854	43090.198546961474	0.2762284758749881	3344
027913	2006	027913	SUPERCONDUCTOR TECHNOLOGIES	2006	19.136071467480118	28.44836380535688	0.115	20.323469332171257	-1.1873978646911414	46689.000254203434	0.23773189240815143	3344
